source,uid,category,bucket,download_ok,name,ok_load,watertight,body_count,orig_extents_mm,min_width_raw_mm,suggested_scale,min_width_scaled_mm,max_extent_scaled_mm,thin_axis_scaled_mm,verdict,reason,error,local_path
objaverse,29ec3177bf844092a6e631bc45215b06,leather,unknown,True,leather/29ec3177,True,False,141,"[89242.3, 30114.0, 43705.0]",30113.88,0.0012,37.1,110.0,40.8,accept,"min-width 37.1mm, max-extent 110.0mm, thin-axis 40.8mm at scale 0.001",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-034/29ec3177bf844092a6e631bc45215b06.glb
objaverse,bb2e9ed896914999b8a5ba1ef99127bc,leather,unknown,True,leather/bb2e9ed8,True,False,60,"[22490.2, 6044.4, 1460.9]",1448.68,0.0123,17.8,277.1,18.7,reject,height/thin-axis 18.7mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-033/bb2e9ed896914999b8a5ba1ef99127bc.glb
objaverse,aa20f44ed2344505951b89ab8ff59328,life_buoy,unknown,True,life_buoy/aa20f44e,True,False,47794,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-006/aa20f44ed2344505951b89ab8ff59328.glb
objaverse,c15d1837e58c41cb81c3baf3b7e544ed,life_buoy,unknown,True,life_buoy/c15d1837,True,True,6,"[3310.9, 1314.9, 3309.1]",1314.89,0.0304,40.0,100.7,43.5,accept,"min-width 40.0mm, max-extent 100.7mm, thin-axis 43.5mm at scale 0.030",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-078/c15d1837e58c41cb81c3baf3b7e544ed.glb
objaverse,b30087d53f0f4cc4901014f4dc37bbe6,locker,unknown,True,locker/b30087d5,True,False,1920,"[2577000.0, 2887000.0, 3025999.9]",2284289.16,0.0,40.0,53.0,43.5,accept,"min-width 40.0mm, max-extent 53.0mm, thin-axis 43.5mm at scale 0.000",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-112/b30087d53f0f4cc4901014f4dc37bbe6.glb
objaverse,363957301621438cbb8fa188dc344d9f,locker,unknown,True,locker/36395730,True,False,662,"[6723.8, 9817.6, 2705.3]",2705.33,0.0112,30.3,110.0,30.3,accept,"min-width 30.3mm, max-extent 110.0mm, thin-axis 30.3mm at scale 0.011",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-117/363957301621438cbb8fa188dc344d9f.glb
objaverse,5ab8a2aa7994478c987c3b541016a56a,mail_slot,unknown,True,mail_slot/5ab8a2aa,True,False,306,"[115.9, 156.3, 239.8]",115.87,0.3452,40.0,82.8,40.8,accept,"min-width 40.0mm, max-extent 82.8mm, thin-axis 40.8mm at scale 0.345",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-028/5ab8a2aa7994478c987c3b541016a56a.glb
objaverse,ffef2df2037041ad9aee816fe1f27ff2,mail_slot,unknown,True,mail_slot/ffef2df2,True,False,99,"[8.2, 9.8, 14.6]",8.23,4.8613,40.0,71.0,46.4,accept,"min-width 40.0mm, max-extent 71.0mm, thin-axis 46.4mm at scale 4.861",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-107/ffef2df2037041ad9aee816fe1f27ff2.glb
objaverse,1563745a51354dc4a3324a0303a98909,marker,unknown,True,marker/1563745a,True,False,916,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-101/1563745a51354dc4a3324a0303a98909.glb
objaverse,19ccbeebbe91485ebaac67a0e352a703,marker,unknown,True,marker/19ccbeeb,True,False,457,"[1564.4, 2833.4, 2312.3]",1205.15,0.0332,40.0,94.0,42.6,accept,"min-width 40.0mm, max-extent 94.0mm, thin-axis 42.6mm at scale 0.033",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-074/19ccbeebbe91485ebaac67a0e352a703.glb
objaverse,e8e5c483b3b846d5ab6ca512278176f4,mat_(gym_equipment),unknown,True,mat_(gym_equipment)/e8e5c483,True,False,2047,"[1193799.8, 3505200.1, 1676400.1]",1193799.8,0.0,37.5,110.0,53.0,accept,"min-width 37.5mm, max-extent 110.0mm, thin-axis 53.0mm at scale 0.000",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-123/e8e5c483b3b846d5ab6ca512278176f4.glb
objaverse,b514529788a6456687c133b7fb92e6d1,mat_(gym_equipment),unknown,True,mat_(gym_equipment)/b5145297,True,False,478,"[1760.0, 2267.1, 2478.0]",1433.66,0.0279,40.0,69.1,48.4,accept,"min-width 40.0mm, max-extent 69.1mm, thin-axis 48.4mm at scale 0.028",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-121/b514529788a6456687c133b7fb92e6d1.glb
objaverse,aeb698acd35a41189c9718c68571701a,medicine,unknown,True,medicine/aeb698ac,True,False,211,"[1574.4, 2755.1, 1574.4]",1572.78,0.0254,40.0,70.1,40.2,accept,"min-width 40.0mm, max-extent 70.1mm, thin-axis 40.2mm at scale 0.025",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-138/aeb698acd35a41189c9718c68571701a.glb
objaverse,64fdc917a7934b07a1ac3287e9ade405,medicine,unknown,True,medicine/64fdc917,True,False,4,"[977.6, 1986.5, 977.6]",977.27,0.0409,40.0,81.3,40.0,accept,"min-width 40.0mm, max-extent 81.3mm, thin-axis 40.0mm at scale 0.041",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-032/64fdc917a7934b07a1ac3287e9ade405.glb
objaverse,490ea567e32f42748f654c41ff0f1873,milk_can,unknown,True,milk_can/490ea567,True,False,106,"[164291.4, 278319.9, 179843.2]",163093.48,0.0002,40.0,68.3,40.3,accept,"min-width 40.0mm, max-extent 68.3mm, thin-axis 40.3mm at scale 0.000",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-106/490ea567e32f42748f654c41ff0f1873.glb
objaverse,b85fb6ea9d8848619d2b9f1dcae52309,milk_can,unknown,True,,,,,,,,,,,reject,,skipped: 52MB > 20MB cap,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-016/b85fb6ea9d8848619d2b9f1dcae52309.glb
objaverse,c556ae0c92224a32873cf5817620d730,muffin,unknown,True,muffin/c556ae0c,True,False,322,"[2689.8, 2920.3, 2341.0]",1966.92,0.0203,40.0,59.4,45.6,accept,"min-width 40.0mm, max-extent 59.4mm, thin-axis 45.6mm at scale 0.020",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-090/c556ae0c92224a32873cf5817620d730.glb
objaverse,496270f009aa48ef9145dac2938b3403,muffin,unknown,True,muffin/496270f0,True,False,5,"[7610.3, 4776.1, 7643.9]",4774.01,0.0084,40.0,64.0,42.3,accept,"min-width 40.0mm, max-extent 64.0mm, thin-axis 42.3mm at scale 0.008",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-117/496270f009aa48ef9145dac2938b3403.glb
objaverse,155c14e2911c4bfe855198d8dd604102,neckerchief,unknown,True,,,,,,,,,,,reject,,skipped: 29MB > 20MB cap,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-157/155c14e2911c4bfe855198d8dd604102.glb
objaverse,37a43c8dc25842c7889952d804f09933,neckerchief,unknown,True,neckerchief/37a43c8d,True,False,36,"[1312.9, 2000.0, 180.3]",179.97,0.0998,18.0,199.6,18.8,reject,height/thin-axis 18.8mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-031/37a43c8dc25842c7889952d804f09933.glb
objaverse,69e85cded74144bea659f52af3e81b49,notebook,unknown,True,notebook/69e85cde,True,False,6470,"[4889499.3, 629375.9, 9334500.2]",629375.44,0.0,18.0,267.0,19.0,reject,height/thin-axis 19.0mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-034/69e85cded74144bea659f52af3e81b49.glb
objaverse,0f213ea073e745e6b014cb7c6a26880c,notebook,unknown,True,notebook/0f213ea0,True,False,23,"[5764.3, 1211.0, 7509.5]",1210.97,0.0149,18.0,111.6,18.0,reject,height/thin-axis 18.0mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-005/0f213ea073e745e6b014cb7c6a26880c.glb
objaverse,6d5c188ddfe143db90961503933f17d9,oil_lamp,unknown,True,oil_lamp/6d5c188d,True,False,164,"[144.9, 287.3, 147.2]",142.82,0.2801,40.0,80.5,40.5,accept,"min-width 40.0mm, max-extent 80.5mm, thin-axis 40.5mm at scale 0.280",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-050/6d5c188ddfe143db90961503933f17d9.glb
objaverse,fbaab2ba11bc40d18132d94e56675e17,oil_lamp,unknown,True,oil_lamp/fbaab2ba,True,False,56,"[1843.7, 1745.8, 1843.7]",1634.05,0.0245,40.0,45.1,42.7,accept,"min-width 40.0mm, max-extent 45.1mm, thin-axis 42.7mm at scale 0.024",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-100/fbaab2ba11bc40d18132d94e56675e17.glb
objaverse,08ccb9a009a34ca5916866149e5b51a3,overalls_(clothing),unknown,True,overalls_(clothing)/08ccb9a0,True,False,5991,"[319.2, 58.7, 330.5]",52.12,0.3328,17.3,110.0,23.2,accept,"min-width 17.3mm, max-extent 110.0mm, thin-axis 23.2mm at scale 0.333",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-014/08ccb9a009a34ca5916866149e5b51a3.glb
objaverse,9a5d683196224650b76181239d648d05,overalls_(clothing),unknown,True,overalls_(clothing)/9a5d6831,True,False,46,"[1067.6, 1414.8, 254.1]",252.48,0.0777,19.6,110.0,20.3,accept,"min-width 19.6mm, max-extent 110.0mm, thin-axis 20.3mm at scale 0.078",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-127/9a5d683196224650b76181239d648d05.glb
objaverse,460a5ca01e0e409cafaa5611e564f04b,painting,unknown,True,painting/460a5ca0,True,False,159,"[888.7, 1158.0, 13.0]",12.98,1.3865,18.0,1605.5,21.3,accept,"min-width 18.0mm, max-extent 1605.5mm, thin-axis 21.3mm at scale 1.387",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-114/460a5ca01e0e409cafaa5611e564f04b.glb
objaverse,6bac7ea154b24666bb1268eea48dee39,painting,unknown,True,painting/6bac7ea1,True,False,17,"[1484.3, 1995.4, 32.4]",32.35,0.5563,18.0,1110.2,18.0,reject,height/thin-axis 18.0mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-076/6bac7ea154b24666bb1268eea48dee39.glb
objaverse,2656ffb5112540e884ad7346929905e2,papaya,unknown,True,papaya/2656ffb5,True,False,12,"[211.1, 409.8, 212.0]",208.33,0.192,40.0,78.7,40.5,accept,"min-width 40.0mm, max-extent 78.7mm, thin-axis 40.5mm at scale 0.192",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-152/2656ffb5112540e884ad7346929905e2.glb
objaverse,1fd66adf2bba4caaa2aac9e54c424b5f,papaya,unknown,True,papaya/1fd66adf,True,False,96,"[9.5, 25.2, 10.5]",7.89,4.3626,34.4,110.0,37.2,accept,"min-width 34.4mm, max-extent 110.0mm, thin-axis 37.2mm at scale 4.363",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-002/1fd66adf2bba4caaa2aac9e54c424b5f.glb
objaverse,00c9d69ae4044868a3249793eaec9f2a,parasail_(sports),unknown,True,parasail_(sports)/00c9d69a,True,False,160,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-000/00c9d69ae4044868a3249793eaec9f2a.glb
objaverse,c5ac7eab218a4b50a5ffcbbf09d34363,parasail_(sports),unknown,True,parasail_(sports)/c5ac7eab,True,False,312,"[13104.1, 12940.0, 13094.6]",12647.25,0.0032,40.0,41.4,40.8,accept,"min-width 40.0mm, max-extent 41.4mm, thin-axis 40.8mm at scale 0.003",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-064/c5ac7eab218a4b50a5ffcbbf09d34363.glb
objaverse,953ec99e510542b489d4cce969a83d43,patty_(food),unknown,True,patty_(food)/953ec99e,True,False,33,"[85824.8, 39467.3, 84520.9]",39467.3,0.001,40.0,87.0,41.1,accept,"min-width 40.0mm, max-extent 87.0mm, thin-axis 41.1mm at scale 0.001",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-042/953ec99e510542b489d4cce969a83d43.glb
objaverse,bb2e9011ff02422ba769fae50c5c7f40,patty_(food),unknown,True,patty_(food)/bb2e9011,True,False,146,"[199.7, 547.4, 200.1]",173.26,0.201,34.8,110.0,38.5,accept,"min-width 34.8mm, max-extent 110.0mm, thin-axis 38.5mm at scale 0.201",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-076/bb2e9011ff02422ba769fae50c5c7f40.glb
objaverse,f974e3e7c83d493ab8ed26e812567880,pen,elongated_rope_stick,True,pen/f974e3e7,True,False,7,"[33144.4, 29571.9, 22749.2]",11315.17,0.0033,37.6,110.0,41.4,accept,"min-width 37.6mm, max-extent 110.0mm, thin-axis 41.4mm at scale 0.003",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-077/f974e3e7c83d493ab8ed26e812567880.glb
objaverse,be6e3308c49841778c4de0cabf36432e,pen,elongated_rope_stick,True,pen/be6e3308,True,False,59,"[1379.0, 12625.3, 1104.2]",1081.15,0.0163,17.6,205.8,18.0,reject,height/thin-axis 18.0mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-055/be6e3308c49841778c4de0cabf36432e.glb
objaverse,7e9b0c1fe768476da471ae344dfec035,penny_(coin),flat_thin,True,penny_(coin)/7e9b0c1f,True,False,3891,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-101/7e9b0c1fe768476da471ae344dfec035.glb
objaverse,ad407bfa94394449a90c6011d36b1969,penny_(coin),flat_thin,True,,,,,,,,,,,reject,,skipped: 59MB > 20MB cap,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-084/ad407bfa94394449a90c6011d36b1969.glb
objaverse,9ad4ad07292943e59ccc25c127aecf20,phonebook,unknown,True,phonebook/9ad4ad07,True,False,57,"[2719.5, 633.5, 3229.2]",623.17,0.0341,21.2,110.0,21.7,accept,"min-width 21.2mm, max-extent 110.0mm, thin-axis 21.7mm at scale 0.034",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-120/9ad4ad07292943e59ccc25c127aecf20.glb
objaverse,485e8ea7bd4947428521570a747fd459,phonebook,unknown,True,phonebook/485e8ea7,True,False,29,"[269.9, 74.7, 308.6]",74.58,0.3565,26.6,110.0,26.6,accept,"min-width 26.6mm, max-extent 110.0mm, thin-axis 26.6mm at scale 0.356",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-002/485e8ea7bd4947428521570a747fd459.glb
objaverse,49ff5037af0b45fbab69680fcb3228a2,pillow,unknown,True,pillow/49ff5037,True,False,208,"[326.3, 309.7, 309.2]",289.72,0.1381,40.0,45.1,58.3,accept,"min-width 40.0mm, max-extent 45.1mm, thin-axis 58.3mm at scale 0.138",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-030/49ff5037af0b45fbab69680fcb3228a2.glb
objaverse,ffedc1b62f8d485bb19392c6d33fb71d,pillow,unknown,True,pillow/ffedc1b6,True,True,4,"[1613.5, 1516.2, 2964.6]",1516.22,0.0264,40.0,78.2,43.3,accept,"min-width 40.0mm, max-extent 78.2mm, thin-axis 43.3mm at scale 0.026",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-036/ffedc1b62f8d485bb19392c6d33fb71d.glb
objaverse,c2e916b66c4d4bf5b93373cb43a85b99,pita_(bread),unknown,True,pita_(bread)/c2e916b6,True,False,2531,"[23492.0, 16205.3, 22076.8]",16173.78,0.0025,40.0,58.1,42.0,accept,"min-width 40.0mm, max-extent 58.1mm, thin-axis 42.0mm at scale 0.002",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-072/c2e916b66c4d4bf5b93373cb43a85b99.glb
objaverse,2fcbef3cf0a54e3c973403749de5b69c,pita_(bread),unknown,True,pita_(bread)/2fcbef3c,True,False,46588,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-071/2fcbef3cf0a54e3c973403749de5b69c.glb
objaverse,77201c69b6d3477ba9135c4f14aa2c5f,plate,unknown,True,plate/77201c69,True,False,904,"[271.3, 30.3, 271.3]",30.26,0.5949,18.0,161.4,18.9,reject,height/thin-axis 18.9mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-034/77201c69b6d3477ba9135c4f14aa2c5f.glb
objaverse,623b78f05a1045a4b733bb56a5cac310,plate,unknown,True,plate/623b78f0,True,False,1602,"[380000.0, 43000.0, 380000.0]",43000.0,0.0004,18.0,159.1,18.0,reject,height/thin-axis 18.0mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-057/623b78f05a1045a4b733bb56a5cac310.glb
objaverse,33c01301fa5c4a4eaed25e9e36951f9e,pocketknife,unknown,True,pocketknife/33c01301,True,False,78,"[67.0, 508.2, 42.3]",42.23,0.426,18.0,216.5,18.4,reject,height/thin-axis 18.4mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-022/33c01301fa5c4a4eaed25e9e36951f9e.glb
objaverse,541f5537d9e54a148c004af1e547955e,pocketknife,unknown,True,pocketknife/541f5537,True,False,323,"[526.2, 117.9, 14.5]",14.54,1.2381,18.0,651.5,18.0,reject,height/thin-axis 18.0mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-153/541f5537d9e54a148c004af1e547955e.glb
objaverse,34060f6962944d4795ec4d6743350fc6,postbox_(public),unknown,True,postbox_(public)/34060f69,True,False,134,"[1074.8, 1710.7, 1077.1]",988.58,0.0405,40.0,69.2,43.3,accept,"min-width 40.0mm, max-extent 69.2mm, thin-axis 43.3mm at scale 0.040",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-013/34060f6962944d4795ec4d6743350fc6.glb
objaverse,23a69d599a7c47318e9af642e5782877,postbox_(public),unknown,True,postbox_(public)/23a69d59,True,False,369,"[2000.0, 1164.7, 486.7]",486.69,0.055,26.8,110.0,30.1,accept,"min-width 26.8mm, max-extent 110.0mm, thin-axis 30.1mm at scale 0.055",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-055/23a69d599a7c47318e9af642e5782877.glb
objaverse,111b1373370645519e57622a952b1d29,pottery,unknown,True,pottery/111b1373,True,False,381,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-151/111b1373370645519e57622a952b1d29.glb
objaverse,7c3daf651aa54283aaca355fc0a83191,pottery,unknown,True,pottery/7c3daf65,True,False,10,"[277.6, 288.7, 315.8]",268.68,0.1489,40.0,47.0,43.5,accept,"min-width 40.0mm, max-extent 47.0mm, thin-axis 43.5mm at scale 0.149",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-114/7c3daf651aa54283aaca355fc0a83191.glb
objaverse,e35ef4ddc03046b9b1cbf7be62766c23,projector,unknown,True,projector/e35ef4dd,True,False,7,,,,,,,reject,,split() returned no usable parts,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-032/e35ef4ddc03046b9b1cbf7be62766c23.glb
objaverse,a898b0883f14450abaa808023afdf5e3,projector,unknown,True,projector/a898b088,True,False,3378,"[56650.9, 43266.3, 40741.4]",40741.37,0.001,40.0,55.6,41.5,accept,"min-width 40.0mm, max-extent 55.6mm, thin-axis 41.5mm at scale 0.001",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-085/a898b0883f14450abaa808023afdf5e3.glb
objaverse,668a84366e5543dc8ea1ed8cdec16c12,puppet,unknown,True,puppet/668a8436,True,False,145,"[3306.4, 6890.2, 868.7]",856.02,0.0207,17.7,142.8,18.1,reject,height/thin-axis 18.1mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-121/668a84366e5543dc8ea1ed8cdec16c12.glb
objaverse,cc08afda9f27432d909b1160b52d8bbc,puppet,unknown,True,puppet/cc08afda,True,False,8442,"[3832.3, 5349.3, 1005.8]",920.25,0.0206,18.9,110.0,20.2,accept,"min-width 18.9mm, max-extent 110.0mm, thin-axis 20.2mm at scale 0.021",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-109/cc08afda9f27432d909b1160b52d8bbc.glb
objaverse,f853a0af65d34699a1f3e202aba0400f,radio_receiver,unknown,True,radio_receiver/f853a0af,True,False,665,"[1952.3, 1158.0, 2000.0]",1096.78,0.0365,40.0,72.9,61.4,accept,"min-width 40.0mm, max-extent 72.9mm, thin-axis 61.4mm at scale 0.036",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-012/f853a0af65d34699a1f3e202aba0400f.glb
objaverse,9033159bd5ad4737b75d6a81f0a8301b,radio_receiver,unknown,True,radio_receiver/9033159b,True,False,158,"[452.8, 270.6, 206.3]",190.61,0.2099,40.0,95.0,40.0,accept,"min-width 40.0mm, max-extent 95.0mm, thin-axis 40.0mm at scale 0.210",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-085/9033159bd5ad4737b75d6a81f0a8301b.glb
objaverse,be525aa9a8bb4525a469f39a29f48341,receipt,unknown,True,receipt/be525aa9,True,False,468,"[1546250.0, 172000.0, 1537000.0]",95834.93,0.0001,10.0,161.8,10.7,reject,height/thin-axis 10.7mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-095/be525aa9a8bb4525a469f39a29f48341.glb
objaverse,8105a1116c1e4aea9a042f404f73ae3c,receipt,unknown,True,receipt/8105a111,True,False,1265,"[1546000.0, 404000.0, 1543500.0]",206067.54,0.0001,14.7,110.0,14.9,reject,height/thin-axis 14.9mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-032/8105a1116c1e4aea9a042f404f73ae3c.glb
objaverse,ab423ce396d94e05b7ae421c4acc43cc,ring,unknown,True,ring/ab423ce3,True,False,423,"[20512.7, 25758.0, 8010.0]",8000.73,0.0043,34.2,110.0,34.2,accept,"min-width 34.2mm, max-extent 110.0mm, thin-axis 34.2mm at scale 0.004",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-004/ab423ce396d94e05b7ae421c4acc43cc.glb
