name,category,bucket,source_uid,geom_verdict,suggested_scale,prep_ok,fem_gate_pass,fem_tets,collection_status,success_rate,ever_success_rate,sub_yield_frac,episodes_saved,stage,note,timestamp
avocado,avocado,compact_blobby,2903d7855bfb4164ad6749c1c8c5fede,accept,0.3882,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:46
dixie_cup,Dixie_cup,unknown,1ae882312dc2430785ee4ac48bef35c0,accept,0.2971,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:46
barge,barge,unknown,b4379858a3224dec8b89f93656ccd156,accept,0.0038,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:47
basketball,basketball,unknown,a5f7a7d4a7984df9a1b88e3e4edbb985,accept,0.3471,True,False,5069,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 02:46:47
barrel,barrel,unknown,a35bdd1b77124e28a5179715ebc39037,accept,0.0001,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:47
bandanna,bandanna,unknown,88d2ef7eab8945eb8f6ecf6a876e0051,accept,0.0227,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:47
atomizer,atomizer,unknown,d076b147c2214633bb1e821895093039,accept,0.0007,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:48
amplifier,amplifier,unknown,19cf952615cf48e48ed5d2128eb8b23a,accept,0.0042,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:48
beeper,beeper,unknown,28e1b9e9950446f9abaea86f1975be3d,accept,0.0003,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:48
bagel,bagel,unknown,32c0bcf29aee45da8a7bcf7ffe1fd8c1,accept,0.069,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:49
bell_pepper,bell_pepper,unknown,0c900780e2b8407e8eb1e13a7ce02bbd,accept,0.021,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:49
beer_can,beer_can,kitchen_containers,204f6d75b01f48a7810e00f58cdbfc53,accept,0.0001,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:49
belt_buckle,belt_buckle,unknown,6f1ac304029143b79f038536d79480e6,accept,0.0018,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:50
barbell,barbell,unknown,82c0b6ada2924702a561101339ea3250,accept,0.0,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:51
book,book,unknown,202f3448f68c44ceaa5f7f8e28807341,accept,0.3343,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:51
birthday_cake,birthday_cake,unknown,f058995dd57c445a8e50030702a8dbc6,accept,0.0127,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:51
bottle_opener,bottle_opener,complex_concave,4ccbb5d870ea4189a5ce53291ddb7921,accept,0.0092,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:52
basket,basket,unknown,9c10ce62bfac419290f5ab20c070c503,accept,0.0048,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:52
bell,bell,unknown,fc203fd849ea46f0b84d4843ba1aafcd,accept,0.0978,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:52
bob,bob,unknown,2f20d23e80ed432cb5866cab6f0f1461,accept,0.0003,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:52
bolt,bolt,unknown,48b7012e722449fe9320471dbba6f32a,accept,0.3802,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:53
blueberry,blueberry,unknown,fd6eb6cff0a44166a4d57a7287182a41,accept,0.0002,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:53
camcorder,camcorder,unknown,86f614d94be444a99c688dec28a89a3a,accept,0.0377,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:53
boiled_egg,boiled_egg,unknown,6e1a6841c5e44dd18554a20cac28c927,accept,0.0039,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:54
briefcase,briefcase,unknown,10f03147643849b99acc31551af6c09d,accept,0.2185,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:54
carton,carton,unknown,cf71f2d412a5491ba70ef8081d553272,accept,0.0102,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:55
balloon,balloon,unknown,120fd69494994dcaa23c95e499ebd6e5,accept,0.0,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:55
binoculars,binoculars,unknown,6614ffc5235941b9b274af113b0511b2,accept,0.0174,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:56
candle_holder,candle_holder,unknown,5da936d387944bb89d4d1a76950abd41,accept,0.026,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:56
broccoli,broccoli,unknown,8771813e441a4f34bfc80db529d943f5,accept,0.3177,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:57
bottle_cap,bottle_cap,flat_thin,f0edda0b93e146fd83c7318d7f1bc695,accept,0.1121,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:57
cast,cast,unknown,20a235aa7a804d3694b8953839db579f,accept,0.0075,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:58
cantaloup,cantaloup,unknown,4e0cd828f3b94c21b61a7de473533315,accept,0.0122,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:58
bubble_gum,bubble_gum,unknown,684d6463e09e43ea9049e63b628b1721,accept,0.0015,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:58
calendar,calendar,unknown,25216c46c7974b37807d81043b5067db,accept,0.0066,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:58
cart,cart,unknown,8f340bb7c39b42fab68c628d9752f259,accept,0.0201,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:59
cherry,cherry,unknown,adbaadd6d5a14b1ca3960dc312191d04,accept,0.0005,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:59
bucket,bucket,unknown,b95a001246dc4c00b69ef669dbab8ff2,accept,0.001,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:46:59
cappuccino,cappuccino,unknown,04d0553202d34b299bc0bf43025b6ef8,accept,0.3815,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:00
binder,binder,unknown,20f603f201c14f3b8a4f5ce150693c2a,accept,0.0356,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:00
bead,bead,unknown,734ab343ed2d483b8127bf38d90311ad,accept,0.0006,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:00
chocolate_mousse,chocolate_mousse,unknown,595ed4212cee46b494cb681cb5bd64fd,accept,0.1619,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:00
cleansing_agent,cleansing_agent,unknown,8fbbd263c00f4a659d85963553136738,accept,0.0071,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:02
cleat,cleat_(for_securing_rope),unknown,62c27454917d40db8cd6e28f12ff4fc5,accept,0.0372,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:02
bullhorn,bullhorn,unknown,3e8c37f3d701413897c6333446a76a6b,accept,0.0051,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:04
choker,choker,unknown,18f84f3e9ad94bb69f570a437a719aa1,accept,0.1345,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:04
blender,blender,unknown,35534127707243d6a40ae3bbcf461d7a,accept,0.0022,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:05
cardigan,cardigan,unknown,c9cb359c89aa4ede842e1250d3e04b75,accept,0.0006,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:05
cock,cock,unknown,abe09cf8812a414b8a790a5e97920196,accept,0.0018,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:05
brassiere,brassiere,unknown,1b98b99b6c374df6beeebd9dc3332abb,accept,0.0,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:05
coffeepot,coffeepot,thin_shell_hollow,04206b246cf7419392e40881212a8010,accept,0.4331,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:06
condiment,condiment,unknown,bb7f9ec1585844a1a19c89e4e6c127eb,accept,1.5359,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:06
coaster,coaster,flat_thin,77a3a5bb2b5b497e9a1b97bf65efdd7d,accept,0.0057,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:06
candle,candle,elongated_rope_stick,a21e28fa4fd84438a542539d61be5bc7,accept,0.0042,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:08
bottle,bottle,unknown,b1227d257aef4baf9be6ca72754ab32c,accept,0.0007,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:08
chocolate_cake,chocolate_cake,unknown,3878dbe176654c1f984805deee25aca5,accept,0.0224,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:09
clothes_hamper,clothes_hamper,unknown,2381b495c6d34165a182eaea80d3f8f7,accept,0.0016,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:11
chessboard,chessboard,unknown,4252a510f3c8476ab98fe9f99100696e,accept,0.0619,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:12
burrito,burrito,unknown,41196597e7d14b5f8210e075873f3529,accept,0.0047,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:12
coloring_material,coloring_material,unknown,76b43343e280494aa581ca01a138f4c8,accept,0.0199,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:12
cougar,cougar,unknown,6ec4ee91d6344924ab7d0fbf36e2a9ab,accept,0.0005,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:13
card,card,unknown,44f633120a434b71931dacf9c8235184,accept,0.1678,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:13
clippers,clippers_(for_plants),unknown,f85c796cdefc4b75b9d5892055650332,accept,0.1171,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:14
carrot,carrot,elongated_rope_stick,50412b64aa20474b87e2ed690464cfea,accept,0.0004,True,False,5300,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 02:47:14
cup,cup,thin_shell_hollow,4f3edd9bf5fb4b6ab11433cbd9e19c74,accept,0.0087,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:14
casserole,casserole,unknown,3ff006d296224ad1b8a85ea3bcfc0870,accept,1.1132,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:15
chocolate_milk,chocolate_milk,unknown,4ccf0fa531124ac29b4c8173471f8e1b,accept,0.0208,True,False,8745,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-09 02:47:15
clasp,clasp,unknown,25290cec69eb4154b7c831f76a5c022e,accept,0.0055,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:16
dispenser,dispenser,unknown,aeae5e2622344e298aa586f8db9d2172,accept,0.0018,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:16
clutch_bag,clutch_bag,unknown,d5cb92f6e9b44a7d8f1818f701c31d7d,accept,0.1311,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:16
coin,coin,flat_thin,5c7fa159c094419f9e11178456a2ba79,accept,0.0045,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-09 02:47:16
